region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	topURI	translitTitleOther	arTitleOther	searchNames	arBW
Transoxiana	70.51735	40.29225	towns	cite	Kand	كند	KAND_705E402N_S_TRAN	Kand	كند	Kand	Kand
Transoxiana	70.53285	41.02958	towns	cite	Ḫāš	خاش	KHASH_705E410N_S_TRAN	Ḫāš, Ḫās, Ḫašt	خاش، خاس، خشت	Khash, Khas, Khasht	Khash, Khas, Khasht
Transoxiana	70.70139	40.13989	villages	localite	Asbaraŧ	أسبرة	ASBARA_707E401N_S_TRAN	Asbaraŧ	أسبرة	Asbara	Asbara
Transoxiana	70.80406	42.62635	waystations	etape	Bārǧāḥ	بارجاح	BARJAH_708E426N_S_TRAN	Bārǧāḥ, Bārǧāḫ, Bārǧāǧ	بارجاح، بارجاخ، بارجاج	Barjah, Barjakh, Barjaj	Barjah, Barjakh, Barjaj
Transoxiana	70.89318	40.78105	villages	localite	Turmuġān	ترمغان	TURMUGHAN_708E407N_S_TRAN	Turmuġān, Ṭurmuqān	ترمغان، طرمقان	Turmughan, Turmuqan	Turmughan, Turmuqan
Transoxiana	70.89511	40.92611	towns	cite	Wānkaṯ	وانكث	WANKATH_708E409N_S_TRAN	Wānkaṯ	وانكث	Wankath	Wankath
Transoxiana	70.91287	38.37779	waters	riviere	Nahr Ǧariyab	نهر جريب	NAHRJARIYAB_709E383N_W_TRAN	Nahr Ǧariyab	نهر جريب	Nahr Jariyab	Nahr Jariyab
Transoxiana	70.99972	41.13472	capitals	cheflieu	Ḫaylām	خيلام	KHAYLAM_709E411N_S_TRAN	Ḫaylām, Ḫayralam	خيلام، خيرلم	Khaylam, Khayralam	Khaylam, Khayralam
Transoxiana	71.05784	40.55623	towns	cite	Ḫuwākand	خواكند	KHUWAKAND_710E405N_S_TRAN	Ḫuwākand	خواكند	Khuwakand	Khuwakand
Transoxiana	71.10821	40.41184	regions	region	Nasāʾ	نساء	NASA_711E404N_R_TRAN	Nasāʾ, Nasiyā	نساء، نسيا	Nasa, Nasiya	Nasa, Nasiya
Transoxiana	71.16439	40.88072	towns	cite	Bāb	باب	BAB_711E408N_S_TRAN	Bāb	باب	Bab	Bab
Transoxiana	71.21396	39.97506	towns	cite	Sūḫ	سوخ	SUKH_712E399N_S_TRAN	Sūḫ, Sūǧ	سوخ، سوج	Sukh, Suj	Sukh, Suj
Transoxiana	71.36392	40.91733	capitals	capitale	Aḫšīkaṯ	أخشيكث	AKHSHIKATH_713E409N_S_TRAN	Aḫšīkaṯ	أخشيكث	Akhshikath	Akhshikath
Transoxiana	71.44044	42.83695	towns	cite	Ṭarāz	طراز	TARAZ_714E428N_S_TRAN	Ṭarāz	طراز	Taraz	Taraz
Transoxiana	71.55377	40.02761	towns	cite	Rištān	رشتان	RISHTAN_715E400N_S_TRAN	Rištān	رشتان	Rishtan	Rishtan
Transoxiana	71.64288	41.24406	towns	canton/cite	Kāsān	كاسان	KASAN_716E412N_S_TRAN	Kāsān	كاسان	Kasan	Kasan
Transoxiana	71.66129	42.59356	towns	cite	Šalǧī	شلجي	SHALJI_716E425N_S_TRAN	Šalǧī	شلجي	Shalji	Shalji
Transoxiana	71.70197	42.89978	villages	localite	Nūšaǧān al-Suflá	نوشجان ﭐلسفلى	NUSHAJANSUFLA_717E428N_S_TRAN	Nūšaǧān al-Suflá	نوشجان ﭐلسفلى	Nushajan al-Sufla	Nushajan al-Sufla
Transoxiana	71.74749	40.43580	towns	cite	Awāl	أوال	AWAL_717E404N_S_TRAN	Awāl	أوال	Awal	Awal
Transoxiana	71.76105	40.50359	towns	cite	Marġīnan	مرغينن	MARGHINAN_717E405N_S_TRAN	Marġīnan	مرغينن	Marghinan	Marghinan
Transoxiana	71.83079	41.48396	capitals	cheflieu	Karwān	كروان	KARWAN_718E414N_S_TRAN	Karwān	كروان	Karwan	Karwan
Transoxiana	71.83079	41.48396	regions	district	Karwān	كروان	KARWAN_718E414N_R_TRAN	Karwān	كروان	Karwan	Karwan
Transoxiana	71.95478	40.94221	waters	riviere	Nahr Šāš	نهر شاش	NAHRSHASH_719E409N_W_TRAN	Nahr Šāš, Ṣayḥūn	نهر شاش، صيحون	Nahr Shash, Sayhun	Nahr Shash, Sayhun
Transoxiana	71.97221	41.30084	regions	region	Ǧidġil	جدغل	JIDGHIL_719E413N_R_TRAN	Ǧidġil	جدغل	Jidghil	Jidghil
Transoxiana	72.02839	40.33989	regions	region	Farġānaŧ	فرغانة	FARGHANA_720E403N_R_TRAN	Farġānaŧ	فرغانة	Farghana	Farghana
Transoxiana	72.05745	40.67718	towns	cite	Uštīqān	أشتيقان	USHTIQAN_720E406N_S_TRAN	Uštīqān	أشتيقان	Ushtiqan	Ushtiqan
Transoxiana	72.08263	40.24237	towns	cite	Zandarāmaš	زندرامش	ZANDARAMASH_720E402N_S_TRAN	Zandarāmaš	زندرامش	Zandaramash	Zandaramash
Transoxiana	72.10394	42.88984	waystations	etape	Kūl Šūb	كول شوب	KULSHUB_721E428N_S_TRAN	Kūl Šūb	كول شوب	Kul Shub	Kul Shub
Transoxiana	72.18143	40.55660	towns	cite	Qubā	قبا	QUBA_721E405N_S_TRAN	Qubā	قبا	Quba	Quba
Transoxiana	72.25505	41.28774	towns	cite	Ardalānkaṯ	أردلانكث	ARDALANKATH_722E412N_S_TRAN	Ardalānkaṯ	أردلانكث	Ardalankath	Ardalankath
Transoxiana	72.45652	40.81221	towns	cite	Andikān	أندكان	ANDIKAN_724E408N_S_TRAN	Andikān	أندكان	Andikan	Andikan
Transoxiana	72.49720	42.89268	waystations	etape	Ǧūl Šūb	جول شوب	JULSHUB_724E428N_S_TRAN	Ǧūl Šūb	جول شوب	Jul Shub	Jul Shub
Transoxiana	72.76260	40.34137	regions	region	Nuqād	نقاد	NUQAD_727E403N_R_TRAN	Nuqād, Naqād	نقاد، نقاد	Nuqad, Naqad	Nuqad, Naqad
Transoxiana	72.79201	37.57252	regions	region	Fāmir	فامر	FAMIR_727E375N_R_TRAN	Fāmir	فامر	Famir	Famir
Transoxiana	72.85752	40.53599	towns	cite	Ūš	أوش	USH_728E405N_S_TRAN	Ūš	أوش	Ush	Ush
Transoxiana	72.94179	42.87068	waystations	etape	Kūlān	كولان	KULAN_729E428N_S_TRAN	Kūlān	كولان	Kulan	Kulan
Transoxiana	73.19654	42.81670	towns	cite	Mīrkī	ميركي	MIRKI_731E428N_S_TRAN	Mīrkī	ميركي	Mirki	Mirki
Transoxiana	73.39026	40.81074	towns	cite	Ūzǧand	أوزجند	UZJAND_733E408N_S_TRAN	Ūzǧand	أوزجند	Uzjand	Uzjand
Transoxiana	73.45613	40.37680	waters	riviere	Nahr Ḫuršāb	نهر خرشاب	NAHRKHURSHAB_734E403N_W_TRAN	Nahr Ḫuršāb, Nahr Ḫaršāb, Nahr Ḫaršān	نهر خرشاب، نهر خرشاب، نهر خرشان	Nahr Khurshab, Nahr Kharshab, Nahr Kharshan	Nahr Khurshab, Nahr Kharshab, Nahr Kharshan
Transoxiana	73.56945	42.77192	villages	localite	Asbaraŧ	أسبرة	ASBARA_735E427N_S_TRAN	Asbaraŧ	أسبرة	Asbara	Asbara
Transoxiana	74.26008	42.77832	towns	cite	Nūškaṯ	نوشكث	NUSHKATH_742E427N_S_TRAN	Nūškaṯ, Nūzkaṯ	نوشكث، نوزكث	Nushkath, Nuzkath	Nushkath, Nuzkath
Transoxiana	74.54582	42.83233	towns	canton	Ḫaranǧawān	خرنجوان	KHARANJAWAN_745E428N_S_TRAN	Ḫaranǧawān	خرنجوان	Kharanjawan	Kharanjawan
Transoxiana	74.76957	42.38249	regions	region	al-Ḫarluḫiyyaŧ	ﭐلخرلخية	KHARLUKHIYYA_747E423N_R_TRAN	al-Ḫarluḫiyyaŧ	ﭐلخرلخية	al-Kharlukhiyya	al-Kharlukhiyya
Transoxiana	74.79378	42.84796	waystations	etape	Ǧūl	جول	JUL_747E428N_S_TRAN	Ǧūl	جول	Jul	Jul
Transoxiana	75.26356	42.80107	waystations	etape	Sāriġ	سارغ	SARIGH_752E428N_S_TRAN	Sāriġ	سارغ	Sarigh	Sarigh
Transoxiana	75.81567	41.16025	villages	localite	Aṭbāš	أطباش	ATBASH_758E411N_S_TRAN	Aṭbāš, Ṭabāš	أطباش، طباش	Atbash, Tabash	Atbash, Tabash
Transoxiana	75.87766	43.06700	towns	cite	Nawīkaṯ	نويكث	NAWIKATH_758E430N_S_TRAN	Nawīkaṯ	نويكث	Nawikath	Nawikath
Transoxiana	76.21861	43.21825	villages	localite	Kubāl	كبال	KUBAL_762E432N_S_TRAN	Kubāl	كبال	Kubal	Kubal
